image_id,healthy,multiple_diseases,rust,scab
Test_323,0.1200890764594078,0.4147249758243561,0.4583108425140381,0.006875127553939819
Test_324,0.028870800510048866,0.054680027067661285,0.9157801866531372,0.0006689446163363755
Test_325,0.0007201890693977475,0.003028709441423416,0.0004613323835656047,0.9957898259162903
Test_326,0.05348508805036545,0.025780629366636276,0.9206388592720032,9.544158092467114e-05
Test_327,0.00999502744525671,0.0020003935787826777,0.002138326410204172,0.9858662486076355
Test_328,0.0170194860547781,0.010330595076084137,0.9715846180915833,0.0010653173085302114
Test_329,0.012255674228072166,0.4091804623603821,0.5731339454650879,0.005429884418845177
Test_330,0.002707831561565399,0.5966036915779114,0.3927101790904999,0.007978282868862152
Test_331,0.5519497394561768,0.2650718688964844,0.008304962888360023,0.17467345297336578
Test_332,0.990885317325592,0.004589129704982042,0.0016128835268318653,0.0029126484878361225
Test_333,0.0044683897867798805,0.23442651331424713,0.7594669461250305,0.0016381260938942432
Test_334,0.003849402302876115,0.0002692789421416819,0.9958809614181519,3.4687613492678793e-07
Test_335,0.9998883008956909,9.30703663470922e-06,6.99425145285204e-05,3.245904736104421e-05
Test_336,0.003555262926965952,0.06646253168582916,0.9292399883270264,0.0007421936606988311
Test_337,0.9902859330177307,0.00122774054761976,7.496921898564324e-05,0.008411366492509842
Test_338,0.9956112504005432,0.0010673335054889321,0.00027833646163344383,0.003043063683435321
Test_339,0.02075866237282753,0.7657486796379089,0.21110336482524872,0.0023892794270068407
Test_340,0.217887282371521,0.10250496864318848,0.26078853011131287,0.41881921887397766
Test_341,0.999665379524231,5.422701724455692e-05,3.8511065213242546e-05,0.00024190644035115838
Test_342,0.9985151886940002,0.0005719252512790263,0.000554910278879106,0.0003579415788408369
Test_343,0.07631467282772064,0.015593237243592739,0.0012168758548796177,0.9068751931190491
Test_344,0.07423237711191177,0.2438172698020935,0.6811234951019287,0.0008269342361018062
Test_345,0.11235231161117554,0.2140020728111267,0.010241640731692314,0.6634039878845215
Test_346,0.016461730003356934,0.030220797285437584,0.9531004428863525,0.0002170203224522993
Test_347,0.006565995514392853,0.005682399030774832,0.987669050693512,8.253329724539071e-05
Test_348,0.0008434467599727213,0.00012475924449972808,7.880332123022527e-05,0.9989529848098755
Test_349,0.015250337310135365,0.4665862023830414,0.13900646567344666,0.3791569471359253
Test_350,0.00141995120793581,0.0015862787840887904,2.421767021587584e-05,0.9969695210456848
Test_351,0.0036308025009930134,0.00024125092022586614,0.9961277842521667,2.0017031943098118e-07
Test_352,0.00029876164626330137,0.0004114332259632647,0.0003112830745521933,0.9989784955978394
Test_353,0.004883914720267057,0.030869072303175926,0.0005194249097257853,0.963727593421936
Test_354,0.03008042275905609,0.022164810448884964,0.9476314783096313,0.0001233032817253843
Test_355,0.0028079375624656677,0.001777938799932599,0.00011976071982644498,0.9952943921089172
Test_356,0.9992409944534302,0.0003152732097078115,0.00023532031627837569,0.00020835462782997638
Test_357,0.9998568296432495,3.2107727747643366e-05,5.7474298955639824e-05,5.3659627155866474e-05
Test_358,0.05131174996495247,0.13949933648109436,0.012314178980886936,0.7968747615814209
Test_359,0.0010355720296502113,0.00027695929748006165,2.750159546849318e-05,0.9986599683761597
Test_360,0.0009370732586830854,0.00016009157116059214,0.0005620477604679763,0.9983407258987427
Test_361,0.9990863800048828,0.0002522480790503323,0.0002063699357677251,0.0004549598088487983
Test_362,0.9984801411628723,0.00038179242983460426,0.00027016355306841433,0.0008678134763613343
Test_363,0.08151301741600037,0.37307778000831604,0.5437432527542114,0.0016660079127177596
Test_364,0.024748167023062706,0.057550087571144104,0.916187584400177,0.0015141710173338652
Test_365,0.02900020033121109,0.26467955112457275,0.705017626285553,0.0013026274973526597
Test_366,0.07695680856704712,0.04604616016149521,0.8760421276092529,0.0009549219394102693
Test_367,1.421693195879925e-05,0.003511917544528842,0.0003224103129468858,0.9961513876914978
Test_368,0.9993244409561157,0.00019920579507015646,0.00023817743931431323,0.00023821629292797297
Test_369,0.00047485684626735747,0.00010414421558380127,5.297307143337093e-05,0.9993680119514465
Test_370,0.0020173131488263607,0.0016991747543215752,0.9962804913520813,2.937236786237918e-06
Test_371,0.003756888210773468,0.00924594234675169,0.9869856238365173,1.1560722668946255e-05
Test_372,5.301141209201887e-05,1.3498154658009298e-05,4.230095385082677e-07,0.9999330043792725
Test_373,0.002426601480692625,0.4381118714809418,0.5575153231620789,0.0019462081836536527
Test_374,0.041140105575323105,0.06717707961797714,0.8805467486381531,0.011136116459965706
Test_375,0.002100573619827628,8.003178663784638e-05,9.865171705314424e-06,0.9978095889091492
Test_376,0.027932029217481613,0.7069341540336609,0.2633351981639862,0.0017986419843509793
Test_377,0.9975780844688416,0.0008873966289684176,0.00025273635401390493,0.0012818387476727366
Test_378,0.005572346970438957,0.0026800052728503942,0.9917439818382263,3.6605551940738223e-06
Test_379,0.008100929670035839,0.12795411050319672,0.8269088864326477,0.03703608363866806
Test_380,0.00017315316654276103,0.0031100409105420113,0.00011839096987387165,0.9965984225273132
Test_381,0.17764173448085785,0.05791163817048073,0.001446470501832664,0.7630001306533813
Test_382,0.0002714990696404129,5.97102043684572e-05,2.3708216758677736e-05,0.9996451139450073
Test_383,0.9978514909744263,0.0002020862011704594,3.4115513699362054e-05,0.0019123333040624857
Test_384,0.00446091964840889,0.0002375429612584412,0.9953012466430664,1.9949465013269219e-07
Test_385,0.004382358863949776,0.11331814527511597,0.0007127757999114692,0.8815867304801941
Test_386,0.000706153572537005,0.886777937412262,0.10467784851789474,0.007838028483092785
Test_387,0.00037352467188611627,0.00022173205798026174,0.00016288706683553755,0.999241828918457
Test_388,0.9883071780204773,0.0008510453626513481,0.0005248240777291358,0.010316837579011917
Test_389,0.9946854114532471,0.001169854775071144,0.004010319709777832,0.00013429936370812356
Test_390,0.6963488459587097,0.008223254233598709,0.0008724484359845519,0.29455551505088806
Test_391,0.02851569466292858,0.8433760404586792,0.07095060497522354,0.05715755745768547
Test_392,0.029589802026748657,0.031367093324661255,0.9389389157295227,0.00010424224456073716
Test_393,2.8831860618083738e-05,8.582880400354043e-05,2.2190535673871636e-05,0.9998631477355957
Test_394,0.0005159768043085933,6.859891436761245e-05,7.259052654262632e-05,0.9993428587913513
Test_395,0.020234083756804466,0.8558675646781921,0.11720212548971176,0.0066962894052267075
Test_396,0.0020442649256438017,0.004321990069001913,0.00011044932762160897,0.9935232400894165
Test_397,0.0006489310180768371,0.001706918003037572,0.0005067470483481884,0.9971374273300171
Test_398,0.05035320669412613,0.4213212728500366,0.5236589312553406,0.004666593391448259
Test_399,0.009931004606187344,0.0018455113749951124,8.891356264939532e-05,0.988134503364563
Test_400,0.0047858660109341145,0.5285763144493103,0.46511057019233704,0.001527175190858543
Test_401,0.0034895245917141438,0.016493426635861397,0.9782797694206238,0.0017372550209984183
Test_402,0.00010743586608441547,2.5097368052229285e-05,2.94924193440238e-05,0.9998379945755005
Test_403,0.005411002319306135,0.9106464982032776,0.0762779489159584,0.007664540316909552
Test_404,0.00034529808908700943,0.00021540757734328508,0.00014451591414399445,0.9992947578430176
Test_405,0.0005521194543689489,0.00046329639735631645,0.0011237357975915074,0.997860848903656
Test_406,6.8195290623407345e-06,2.5972237835958367e-06,2.6439929570187815e-06,0.9999879598617554
Test_407,0.0001751875679474324,0.0003895744448527694,0.0032378165051341057,0.9961974620819092
Test_408,0.0001538652868475765,0.0025369813665747643,0.0024256797041743994,0.9948834776878357
Test_409,0.015347138047218323,0.13373026251792908,0.8048307299613953,0.04609188437461853
Test_410,7.117434142855927e-05,0.00035738071892410517,0.0002762859803624451,0.9992951154708862
Test_411,0.9998144507408142,3.328034290461801e-05,8.57108534546569e-05,6.656846380792558e-05
Test_412,0.0036922714207321405,0.9117911458015442,0.04978661611676216,0.034730035811662674
Test_413,0.9942856431007385,0.0015722410753369331,0.0004182622651569545,0.003723778994753957
Test_414,0.005185391753911972,0.00677390256896615,0.9880363941192627,4.187558715784689e-06
Test_415,0.012128341011703014,0.24106574058532715,0.7441873550415039,0.0026185938622802496
Test_416,0.0036814536433666945,0.0012383756693452597,0.0004897415055893362,0.9945904016494751
Test_417,0.0027923877350986004,0.04930754378437996,0.9474297165870667,0.00047045256360433996
Test_418,0.9619256258010864,0.003874218789860606,0.0001319227449130267,0.0340682789683342
Test_419,0.999327540397644,6.465139449574053e-05,0.0005724203074350953,3.533618291839957e-05
Test_420,0.016012879088521004,0.5932803153991699,0.3894054889678955,0.0013013598509132862
Test_421,6.282827962422743e-05,0.00011055673530790955,5.757386315963231e-05,0.9997690320014954
Test_422,0.05256955325603485,0.030856654047966003,0.0005067249294370413,0.9160670042037964
Test_423,0.0348111167550087,0.5250036120414734,0.43010276556015015,0.010082515887916088
Test_424,0.0003856680414173752,0.022813860327005386,0.9766703248023987,0.00013019221660215408
Test_425,0.004831192083656788,0.008608326315879822,0.0003076285938732326,0.9862528443336487
Test_426,0.017672404646873474,0.002365264343097806,0.9798995852470398,6.275071064010262e-05
Test_427,0.00010986732377205044,0.0002502824645489454,0.0008638821891508996,0.9987758994102478
Test_428,1.953884020622354e-05,3.928733349312097e-05,0.00019091586000286043,0.9997501969337463
Test_429,0.005596318282186985,0.01358046941459179,0.9808076024055481,1.5654100934625603e-05
Test_430,0.0074235303327441216,0.013093234971165657,0.9794650673866272,1.818010423448868e-05
Test_431,0.4624316990375519,0.38305458426475525,0.13392667472362518,0.020587092265486717
Test_432,0.0029606400057673454,0.0016536496113985777,6.412871152861044e-05,0.9953215718269348
Test_433,5.0029586418531835e-05,7.372741674771532e-05,0.00011471692414488643,0.9997615218162537
Test_434,0.00018601874762680382,0.0009879503631964326,0.00019899634935427457,0.9986270666122437
Test_435,0.9877707958221436,0.007343132048845291,0.0010939929634332657,0.0037920628674328327
Test_436,0.000474112166557461,0.0008396945777349174,0.00028897845186293125,0.998397171497345
Test_437,0.12463043630123138,0.678654134273529,0.1260867863893509,0.07062859833240509
Test_438,0.007071395870298147,0.6996047496795654,0.29060113430023193,0.002722690813243389
Test_439,0.0074485475197434425,0.3339069187641144,0.6190505623817444,0.03959392383694649
Test_440,0.003375415690243244,0.04797767102718353,0.9480555653572083,0.0005912516498938203
Test_441,0.7199094295501709,0.015474461950361729,0.0019661267288029194,0.2626500129699707
Test_442,0.03659708797931671,0.005880015902221203,0.9574488997459412,7.391510007437319e-05
Test_443,0.0009710451704449952,0.005880034528672695,0.004614391829818487,0.9885345101356506
Test_444,0.9984059929847717,0.0003827125474344939,0.0011621934827417135,4.903107037534937e-05
Test_445,0.11615939438343048,0.40582865476608276,0.47454163432121277,0.0034702979028224945
Test_446,0.0009734900668263435,0.0073165870271623135,0.9906472563743591,0.0010625984286889434
Test_447,0.0025983736850321293,0.004994973540306091,0.992347002029419,5.957565736025572e-05
Test_448,0.020857885479927063,0.0347510427236557,0.9434670209884644,0.0009240119252353907
Test_449,0.0002200839517172426,0.0005150652723386884,0.0019062452483922243,0.9973586201667786
Test_450,0.00195328495465219,0.011120273731648922,0.9861276149749756,0.0007987698190845549
Test_451,0.02084076590836048,0.2482183873653412,0.7297980785369873,0.0011427224380895495
Test_452,0.14294423162937164,0.2742559313774109,0.505782961845398,0.07701688259840012
Test_453,0.0002536922984290868,0.003727051429450512,0.000500110792927444,0.9955191612243652
Test_454,0.009904365055263042,0.4617021381855011,0.17163023352622986,0.3567633032798767
Test_455,1.4113135875959415e-05,3.8090115594968665e-06,0.00010889941768255085,0.999873161315918
Test_456,0.026498453691601753,0.8616737127304077,0.10411316156387329,0.00771474651992321
Test_457,6.782402488170192e-05,0.0008442462421953678,0.000566457980312407,0.9985215067863464
Test_458,0.09003511816263199,0.006260296795517206,0.0002267710806336254,0.9034777879714966
Test_459,0.006361935753375292,0.0043479339219629765,0.9892808794975281,9.342516023025382e-06
Test_460,0.0032979093957692385,0.007603616453707218,0.0022933371365070343,0.9868050813674927
Test_461,0.00010744027531472966,1.3394674169830978e-05,1.1218205600016518e-06,0.9998780488967896
Test_462,0.00011131437349831685,0.1515970677137375,0.8425560593605042,0.0057355607859790325
Test_463,0.0009315039496868849,0.015147172845900059,0.01467001624405384,0.969251275062561
Test_464,0.9981235861778259,0.0004148719017393887,0.00016904073709156364,0.001292447210289538
Test_465,0.0016578674549236894,0.0011354053858667612,0.9972053170204163,1.4140456414679647e-06
Test_466,0.23072491586208344,0.5534273386001587,0.17028170824050903,0.04556601494550705
Test_467,0.0001347694342257455,0.0010244410950690508,2.4339849915122613e-05,0.9988164901733398
Test_468,0.9170524477958679,0.06463973224163055,0.006556750275194645,0.011751082725822926
Test_469,0.013936744071543217,0.2020641565322876,0.7739834189414978,0.010015631094574928
Test_470,0.0008814009488560259,0.03409573808312416,0.004110039211809635,0.9609127640724182
Test_471,0.0038954447954893112,0.8426174521446228,0.1481289565563202,0.0053581479005515575
Test_472,0.9985551238059998,0.0003559778560884297,0.0008604073082096875,0.00022852422262076288
Test_473,0.364175945520401,0.4092118442058563,0.21445190906524658,0.012160287238657475
Test_474,0.01281831692904234,0.00024738532374612987,0.9869340658187866,1.959525235406545e-07
Test_475,0.00015486973279621452,0.0008037597872316837,9.931030217558146e-05,0.9989420771598816
Test_476,8.529963088221848e-05,0.00020168087212368846,0.00015015505778137594,0.9995627999305725
Test_477,0.00038369683898054063,0.00034542017965577543,9.834142838371918e-05,0.9991725087165833
Test_478,0.00011826241097878665,0.00021927406487520784,0.00037086562952026725,0.9992915391921997
Test_479,0.004060006700456142,0.0004930337890982628,9.756722283782437e-05,0.9953494668006897
Test_480,0.008921140804886818,0.7711074948310852,0.21716614067554474,0.0028051999397575855
Test_481,0.0013359577860683203,0.030760789290070534,0.004211191087961197,0.9636920690536499
Test_482,0.00040736276423558593,0.0011688186787068844,0.0005732553545385599,0.9978505373001099
Test_483,0.01060430146753788,0.01728849485516548,0.972043514251709,6.377819954650477e-05
Test_484,0.9885347485542297,0.0071455552242696285,0.0021227733232080936,0.0021969941444694996
Test_485,0.9978392720222473,0.0004591570177581161,0.0012909575598314404,0.0004106376727577299
Test_486,0.0002171059895772487,0.0003783742431551218,3.8016736652934924e-05,0.9993664622306824
Test_487,0.9982975125312805,0.0005848403670825064,0.0005616047419607639,0.0005561740254051983
Test_488,9.979549213312566e-05,0.05333060771226883,0.9400076866149902,0.006561904214322567
Test_489,0.022462915629148483,0.22370152175426483,0.7525015473365784,0.001333975582383573
Test_490,0.15635408461093903,0.5788722634315491,0.045301854610443115,0.2194717675447464
Test_491,0.013064699247479439,0.0009607725078240037,0.985973596572876,9.157954536931356e-07
Test_492,0.004344072658568621,0.03152995556592941,0.012807843275368214,0.951318085193634
Test_493,0.00041166547453030944,0.0001401976332999766,1.1316633390379138e-06,0.9994470477104187
Test_494,0.012678920291364193,0.0343308225274086,0.9529458284378052,4.442204226506874e-05
Test_495,5.930114275543019e-05,5.1717554015340284e-05,2.0176628368062666e-06,0.9998869895935059
Test_496,0.9994068145751953,1.4032112630957272e-05,0.0005726130912080407,6.519529506476829e-06
Test_497,0.0015966931823641062,0.00016628873709123582,0.00010802704491652548,0.9981289505958557
Test_498,0.9985435009002686,0.0007878608303144574,0.0005049623432569206,0.00016363346367143095
Test_499,0.2230292558670044,0.2922145426273346,0.4808661937713623,0.0038899898063391447
Test_500,0.009995458647608757,0.2104528695344925,0.7782178521156311,0.0013338964199647307
Test_501,0.9982081651687622,0.0004901951178908348,0.0007550659356638789,0.0005467139417305589
Test_502,0.938641369342804,0.044544246047735214,0.012764771468937397,0.004049713257700205
Test_503,0.0054400269873440266,0.006317241117358208,0.9881578087806702,8.489742322126403e-05
Test_504,0.0031773983500897884,0.0003132742131128907,9.982421033782884e-05,0.9964094758033752
Test_505,0.017044659703969955,0.008213875815272331,0.0025179239455610514,0.9722235202789307
Test_506,0.012077360413968563,0.9109526872634888,0.05065217986702919,0.026317717507481575
Test_507,0.02404739335179329,0.03924283757805824,0.9360935688018799,0.0006162464269436896
Test_508,0.008013138547539711,0.015843719244003296,0.9761078953742981,3.524825660861097e-05
Test_509,0.0033405127469450235,0.2156580239534378,0.7791957259178162,0.0018057443667203188
Test_510,0.015855204313993454,0.5386127829551697,0.4414769411087036,0.004055021330714226
Test_511,1.5291818272089586e-05,0.00012238793715368956,9.954936831491068e-05,0.9997628331184387
Test_512,0.9987807869911194,7.842046761652455e-05,0.00039833594928495586,0.0007424010545946658
Test_513,0.13522383570671082,0.13710728287696838,0.016201063990592957,0.7114678025245667
Test_514,0.9968438148498535,0.002053089439868927,0.0005363051313906908,0.0005668604862876236
Test_515,0.0013665311271324754,0.004175084177404642,0.994418740272522,3.9700171328149736e-05
Test_516,0.009196615777909756,0.013788485899567604,0.9770053625106812,9.583452992956154e-06
Test_517,5.3181669500190765e-05,4.6478467993438244e-05,3.2844113206920156e-07,0.9998999834060669
Test_518,0.0020098164677619934,0.5923629999160767,0.38625168800354004,0.019375473260879517
Test_519,0.0014148365007713437,0.0010199352400377393,0.0001927989796968177,0.9973723888397217
Test_520,0.0035893793683499098,0.7682424187660217,0.21795213222503662,0.010216076858341694
Test_521,0.9902873039245605,0.0003291234897915274,0.00010244639997836202,0.009281061589717865
Test_522,0.0014024050906300545,0.00020478242367971689,0.9983916878700256,1.0132041552424198e-06
Test_523,0.0020970383193343878,0.01957150734961033,0.9783205986022949,1.0879530236707069e-05
Test_524,0.001236222917214036,0.02712242491543293,0.9715684056282043,7.297809497686103e-05
Test_525,0.8787432909011841,0.06079194322228432,0.058348048478364944,0.0021168009843677282
Test_526,0.00252504157833755,0.5575741529464722,0.43586787581443787,0.0040329317562282085
Test_527,0.01973976194858551,0.8195863366127014,0.15393297374248505,0.0067408583126962185
Test_528,0.019173244014382362,0.6832501292228699,0.28055042028427124,0.01702617108821869
Test_529,0.0009947670623660088,0.00010546537669142708,1.3452927305479534e-05,0.9988862872123718
Test_530,0.9991534948348999,3.947594450437464e-05,0.0002783399249892682,0.0005287792882882059
Test_531,0.1062137633562088,0.4170282483100891,0.46304038166999817,0.013717591762542725
Test_532,0.0012286915443837643,0.014557970687747002,0.9826964139938354,0.0015169238904491067
Test_533,0.006471578031778336,0.0443381667137146,0.003601819509640336,0.9455884099006653
Test_534,1.422358491254272e-05,5.574794704443775e-05,0.001499330741353333,0.9984306693077087
Test_535,0.0013537289341911674,0.01722976751625538,0.9803996086120605,0.0010169465094804764
Test_536,0.24317620694637299,0.38937830924987793,0.3315562903881073,0.035889189690351486
Test_537,0.04245307669043541,0.07446467131376266,0.8738229870796204,0.00925922580063343
Test_538,3.2543543056817725e-05,6.75847550155595e-05,0.0013960417127236724,0.9985038042068481
Test_539,0.11914508044719696,0.22765322029590607,0.6460088491439819,0.0071929204277694225
Test_540,0.00948486290872097,0.002640718827024102,0.9876402020454407,0.0002342177031096071
Test_541,0.9904631972312927,0.0032224487513303757,0.0014276665169745684,0.00488679762929678
Test_542,0.9964728951454163,0.0010432936251163483,0.0009633308509364724,0.001520392601378262
Test_543,0.01251718495041132,0.8980709910392761,0.033943358808755875,0.05546851083636284
Test_544,0.0001270947977900505,0.10665609687566757,0.8930016160011292,0.00021516215929295868
Test_545,0.005833078641444445,0.385623961687088,0.597705602645874,0.010837349109351635
Test_546,0.05618587136268616,0.07610955834388733,0.0005566975451074541,0.8671478629112244
Test_547,0.00122946803458035,0.04403908923268318,0.954305112361908,0.0004263349692337215
Test_548,0.012950927019119263,0.8512636423110962,0.12702298164367676,0.008762450888752937
Test_549,0.002795120235532522,0.01601003110408783,0.0004974809125997126,0.9806973934173584
Test_550,0.0018689384451135993,0.001250406145118177,0.003509294940158725,0.9933713674545288
Test_551,0.9986072182655334,0.0005023584817536175,0.000597967766225338,0.0002925096487160772
Test_552,0.025662556290626526,0.6873944997787476,0.28071609139442444,0.006226707715541124
Test_553,0.00011971968342550099,0.0005761179490946233,0.008954417891800404,0.9903497695922852
Test_554,0.012101789005100727,0.06240897625684738,0.0018453077645972371,0.923643946647644
Test_555,0.0013423494528979063,0.00014787391410209239,3.0378714654943906e-05,0.998479425907135
Test_556,0.9997507929801941,8.14206650829874e-05,6.48528293822892e-05,0.00010302376176696271
Test_557,0.014979774132370949,0.9115435481071472,0.028006160631775856,0.04547050595283508
Test_558,0.004016044549643993,0.9060232043266296,0.08021709322929382,0.009743713773787022
Test_559,0.9944922924041748,0.0033191037364304066,0.0010142475366592407,0.0011743594659492373
Test_560,0.022942187264561653,0.008280844427645206,0.9687246084213257,5.2274765039328486e-05
Test_561,0.00888342410326004,0.6531581282615662,0.32999956607818604,0.007958859205245972
Test_562,0.09617733210325241,0.5468760132789612,0.3521871268749237,0.004759533796459436
Test_563,0.007231776602566242,0.8963841199874878,0.08502380549907684,0.011360268108546734
Test_564,0.007800290361046791,0.8320206999778748,0.15490621328353882,0.005272851325571537
Test_565,0.013238053768873215,0.3581605851650238,0.6276091933250427,0.0009921869495883584
Test_566,0.028659481555223465,0.8199535608291626,0.14177212119102478,0.009614885784685612
Test_567,0.0002235850115539506,0.0004122834652662277,0.0017036320641636848,0.9976605176925659
Test_568,0.24666494131088257,0.035082120448350906,0.7176781296730042,0.0005748174153268337
Test_569,0.004597020335495472,0.004723774269223213,4.434179936652072e-05,0.9906348586082458
Test_570,0.019780896604061127,0.002727665938436985,0.00047581185935996473,0.9770156145095825
Test_571,0.03965863585472107,0.05620021000504494,0.7409873008728027,0.16315385699272156
Test_572,0.017684482038021088,0.0010474120499566197,0.0014986468013375998,0.9797694683074951
Test_573,0.0011902794940397143,0.00017438280337955803,6.656003279204015e-06,0.9986287355422974
Test_574,0.0054778712801635265,0.00048782661906443536,0.0013575037010014057,0.9926767349243164
Test_575,0.9763734340667725,0.0004991601454094052,7.030608685454354e-05,0.023057041689753532
Test_576,0.011295177973806858,0.005693401210010052,0.00013795983977615833,0.9828734993934631
Test_577,0.0013088762061670423,0.004026247188448906,0.0005889448802918196,0.9940758943557739
Test_578,0.006057657767087221,0.012965974397957325,0.0006086516077630222,0.9803677797317505
Test_579,0.5709083080291748,0.32742398977279663,0.05610141158103943,0.04556621238589287
Test_580,0.0022049695253372192,0.07184210419654846,0.9255180954933167,0.000434845220297575
Test_581,0.994368851184845,0.0022800303995609283,0.002302770968526602,0.0010483723599463701
Test_582,0.009721092879772186,0.845390260219574,0.1317070722579956,0.013181588612496853
Test_583,0.9755014181137085,0.004251205362379551,0.00040327809983864427,0.01984405890107155
Test_584,0.03257843852043152,0.06073389947414398,0.9058863520622253,0.0008012970210984349
Test_585,0.017697276547551155,0.004328632261604071,0.9778777360916138,9.63313941610977e-05
Test_586,0.9941805601119995,0.0030984138138592243,0.0001879712363006547,0.0025330891367048025
Test_587,0.022451620548963547,0.30869367718696594,0.6667691469192505,0.002085528103634715
Test_588,0.004424130078405142,0.5496601462364197,0.4411604702472687,0.004755265079438686
Test_589,0.0023698972072452307,0.06604743003845215,0.9180147051811218,0.013567927293479443
Test_590,0.0076288627460598946,0.0422435961663723,0.950016975402832,0.00011058288509957492
Test_591,0.009520873427391052,0.6579688787460327,0.33001449704170227,0.002495743101462722
Test_592,0.9925544857978821,0.0018405019072815776,0.0005711064441129565,0.005033891182392836
Test_593,0.00855657272040844,0.0014200141886249185,0.990022599697113,8.002206186574767e-07
Test_594,0.09401100128889084,0.6806539297103882,0.18549706041812897,0.0398380383849144
Test_595,2.2017611627234146e-05,2.5060369807761163e-05,5.3756608394905925e-05,0.99989914894104
Test_596,0.9883960485458374,0.007876122370362282,0.0014787495601922274,0.0022491400595754385
Test_597,0.0001404361246386543,0.00011446921416791156,0.0004378794110380113,0.9993071556091309
Test_598,0.010090608149766922,0.8446382284164429,0.0609692744910717,0.08430196344852448
Test_599,0.009207496419548988,0.2492746114730835,0.003212920157238841,0.7383049130439758
Test_600,0.017718536779284477,0.6174792051315308,0.3622962534427643,0.0025059592444449663
Test_601,0.00019044581858906895,0.0002443959820084274,0.0001884402590803802,0.9993767142295837
Test_602,0.012056663632392883,0.25246360898017883,0.010296734981238842,0.7251830101013184
Test_603,0.00022011790133547038,0.0002155674883397296,0.00019412852998357266,0.9993701577186584
Test_604,0.025366855785250664,0.8350188732147217,0.12564633786678314,0.013967886567115784
Test_605,0.997586727142334,0.0012292878236621618,0.0006167471874505281,0.0005672770203091204
Test_606,0.0020677996799349785,0.0011971507919952273,4.699111741501838e-05,0.9966880679130554
Test_607,0.657180666923523,0.1908160299062729,0.009780162014067173,0.1422232687473297
Test_608,0.00045185050112195313,0.0019142383243888617,0.0005605406477116048,0.9970734119415283
Test_609,0.9992579817771912,0.00020749283430632204,0.0001892411964945495,0.0003452707314863801
Test_610,0.00029433416784740984,0.00032322402694262564,0.00013195740757510066,0.9992504715919495
Test_611,0.994362473487854,0.0010278658010065556,0.0003391140780877322,0.004270537290722132
Test_612,0.024177389219403267,0.016562577337026596,0.9592159390449524,4.417430318426341e-05
Test_613,0.9970517158508301,0.00013023389328736812,4.7026736865518615e-05,0.0027709524147212505
Test_614,0.04849302023649216,0.13712982833385468,0.814253032207489,0.00012412322394084185
Test_615,0.022100554779171944,0.2557145059108734,0.7218598127365112,0.000325129134580493
Test_616,9.757297084433958e-05,0.0008048918680287898,0.003955225460231304,0.9951423406600952
Test_617,0.007512823212891817,0.0027210020925849676,0.0005703847855329514,0.9891958236694336
Test_618,0.0014670953387394547,0.002741532865911722,7.506761903641745e-05,0.9957162737846375
Test_619,0.2901705801486969,0.6350479125976562,0.05302467942237854,0.021756848320364952
Test_620,0.03426908701658249,0.6799401640892029,0.00946054607629776,0.27633029222488403
Test_621,0.002773354295641184,0.001621407805941999,0.0015258090570569038,0.9940794706344604
Test_622,0.002412080764770508,0.7404398322105408,0.2519931197166443,0.005154959391802549
Test_623,0.0002306069654878229,0.00017421144002582878,1.350978982372908e-05,0.9995816349983215
Test_624,0.003649957710877061,0.7845709323883057,0.20702499151229858,0.004754086025059223
Test_625,0.017550751566886902,0.025209326297044754,0.0023556817322969437,0.9548841714859009
Test_626,0.016811609268188477,0.020552663132548332,0.9626147150993347,2.0949566533090547e-05
Test_627,0.4620104730129242,0.46967291831970215,0.05079904571175575,0.01751766912639141
Test_628,8.614410762675107e-05,0.00022659139358438551,1.205631997436285e-05,0.9996752738952637
Test_629,0.9981630444526672,0.0006392484065145254,0.0006941382307559252,0.0005035659996792674
Test_630,0.9973725080490112,0.00040299026295542717,0.0021260189823806286,9.856624092208222e-05
Test_631,0.9966520667076111,0.0014980799751356244,0.0009297958458773792,0.000920059101190418
Test_632,0.9987927675247192,0.00011565376189537346,6.129533721832559e-05,0.0010303292656317353
Test_633,0.0005334872403182089,0.11131683737039566,0.8737625479698181,0.01438711304217577
Test_634,6.425619358196855e-05,0.00011543503205757588,0.0009438255219720304,0.9988765120506287
Test_635,0.9980182647705078,0.000137908267788589,2.3255646738107316e-05,0.0018206010572612286
Test_636,0.0006405487656593323,0.03211987018585205,0.002507132478058338,0.9647324085235596
Test_637,0.0033917410764843225,0.0005796530749648809,0.9960238933563232,4.704683306044899e-06
Test_638,0.003348453203216195,0.005036892835050821,0.0008493796922266483,0.9907652139663696
Test_639,0.06700441986322403,0.6513478755950928,0.2745463252067566,0.00710130063816905
Test_640,0.004705555271357298,0.0013262449065223336,0.0012281760573387146,0.9927400946617126
Test_641,0.0004147111903876066,0.030601540580391884,0.9675642848014832,0.0014195787953212857
Test_642,1.3926700376032386e-05,1.2921567758894525e-05,1.5081434867170174e-05,0.9999580383300781
Test_643,0.9988831877708435,0.0005507654277607799,0.00025765650207176805,0.00030841914121992886
Test_644,0.0004477537586353719,2.705542283365503e-05,2.9382995307969395e-06,0.9995222091674805
Test_645,0.9984733462333679,0.0005004144622944295,0.0008562062284909189,0.00017012111493386328
Test_646,0.009192864410579205,0.02246362529695034,0.9660084843635559,0.00233500637114048
